4,Simple interface deals with most of my day to day accounting requirements - apart from pension integration which could do with some work.,2017-04-25 13:13:36
4,Super easy to use and very convenient,2017-04-25 13:13:13
5,"Superb platform with all the features you need and a clear, easy-to-use interface. I actually look forward to doing my accounts now. ",2017-04-25 13:11:36
4,Relatively easy to use Easy invoicing ,2017-04-25 13:09:19
5,I&#039;ve used a few competitor book keeping products before in the past and I find FreeAgent to be the most user-friendly system out there. It&#039;s easy to do day to day tasks such as adding timesheets and expenses. Generating a tax return and VAT returns were simple processes too. I&#039;d recommend FreeAgent to anyone working as a freelancer or contractor!,2017-04-25 13:08:46
5,"Excellent support, breadth of functionality and features!",2017-04-25 12:56:52
4,Has been phenomenal for helping me set up my business...but it&#039;s not great now we&#039;re reaching 15-20 employees. Would highly recommend for freelancers or micro businesses.,2016-11-30 16:54:25
5,First of all starting a new company I was worried about keeping all the accounts upto date and dealing with tax. FreeAgent has made things so simple. I actually enjoy the last 20 minutes of my day inputting the data and seeing exactly where I&#039;m at. Anyone thinking about joining this code gets you 10% off 45sizv3u worked for me so saves you bit whilst your getting started. Good Luck ,2016-08-30 08:04:36
5,"Great value, the recurring invoices themselves more than pay for the monthly cost. Customer service is also great with fast responses and clear instructions to solve problems.",2016-05-03 10:36:46
5,I really like the fact that is linked to HMRC and how easy it is to take a picture of the receipt and download it to justify each expense. Free Agent is easy to use and just love it.,2016-04-28 22:56:28
5,Straightforward on-line accounts package with excellent reconciliation facilities and banking uploads without using a third party. Good telephone support and the ability to download ALL data as an excel spreadsheet a big plus,2016-04-26 17:40:09
5,"Love Freeagent. All my business finances in one place - easy invoicing and follow up, at-a-glance overview of income and outgoings, expenses easily tracked and receipts uploaded and lots more. No longer have to search in a paper file to check whether I&#039;ve sent an invoice or not and check whether laid or not. All this and great response from support team when I have a query I haven&#039;t been able to work out. Couldn&#039;t possibly do without Freeagent! ",2016-04-26 15:16:33
5,This is an excellent product,2016-04-26 13:00:21
5,Great product,2016-04-21 11:16:20
5,Excellent support!,2016-04-06 11:14:47
5,"As a seasoned Sage user it took me a little while to appreciate the differences in FreeAgent BUT I would never ever go back to Sage now. FreeAgent is smart, it learns and each month I have to do less and less. Just incredible. Clients love it too. Filing my tax return on 31st Jan took just moments (compare that to a friend who logged on to HMRC and spent the whole morning trying to submit hers.) I didn&#039;t expect to be so impressed - things so often disappoint but FreeAgent has been everything I hoped it might be, and more. Highly recommended.",2014-02-26 12:48:48
5,I have found the support provided by FreeAgent both during the 30 day trial as well as our set up has been excellent. All responses have been quick and have provided helpful and concise advice. I can&#039;t fault the support received so far so thank you! ,2014-02-25 13:51:46
5,"Really good, makes running the finances so much easier, I used customer support to ask questions for my partners account and that was excellent",2014-02-23 16:50:58
5,So far so good!,2014-02-23 11:04:32
5,Very easy to use and links exactly with what we need. Altogether. ,2014-02-22 11:14:19
5,So far so good - easy to use!,2014-02-22 07:31:30
4,Overall I think it is a good platform which has very good customer service. Very good for issuing invoices and tracking payments directly through my banking account. I think the pathway from contact to project to invoice could be a little clearer but otherwise it seems that it is constantly evolving which is good. At the moment it is £16.20 a month for me which I think is a little bit steep for the self-employed but at the moment it is something I&#039;m willing to pay to keep track of my clients payments and give me a tax estimate at a glance.,2014-02-21 15:17:16
5,"I wish I had know about you long before I did! You have made my Book Keeping so easy and linking it in to my HMRC Tax Return is bliss. Bye bye cluncky spreadsheets, manual calculations and figuring out which category an expense goes into. Thank you again for such an easy to use online system. Claire",2014-02-20 12:25:39
5,"I still haven&#039;t explored all the features of Free Agent because I am new to small business. However, most things I really like. Two things I would like: 1. A good iPhone app - Mainly to enter expenses on the go, but also to get an overview of things. 2. I find the fact that I have to create a task first for time tracking a bit clunky as I sometimes just want to hit &quot;Go&quot; and assign to a task later. Unless I am missing something. All in all though, I really like it.",2014-02-20 12:20:37
5,"Love it, it does everything I want it to do apart from let me raise Purchase Orders. ",2014-02-20 11:52:51
5,"I run a one person service business and decided to reduce my accountant&#039;s fees and gain more control by automating and doing more myself. I chose FreeAgent because its also being used by a start up I am involved with. Thus far I have been very impressed. It seems to do everything I need in a simple and understandable way. However, the real gem, is ion the support team. I inevitably have had a few queries on how to do things and their response has been absolutely brilliant. Very fast and helpful. It makes a real change t deal with a Company that seems to understand customer service and support. Highly recommended :-) ",2014-02-20 10:58:33
5,"I&#039;ve recently migrated from Fresh Books (FB) - which was a very good service but was not aimed at providing accountancy functionality, which is where I was spending far too much time (book keeping, producing annual returns, etc). So, from that perspective, Free Agent (FA) looks like it&#039;s going to save me a heap of time - the importing &amp; reconciling bank statements/transactions has already saved me lots of time. Where FA could be improved (in comparison with FB) is as follows: 1) setting up universal Tasks. It&#039;s annoying having to assign the identical task to each project. We offer similar services (SEO, hosting, domain names, etc) to all our clients, yet we seem to have to re-enter the same tasks for each new project. FB offered these as a global dropdown that could be attached to each project, but with the option of overriding the price on a per usage basis) 2) Contacts - yes, you can add &gt;1 contact to an organisation, but there doesn&#039;t seem to be a global view of an organisation, with all its contacts, projects, etc. For example, in FB it was easy adding &gt; 1 contact to an invoice. Not sure this is possible with FA? 3) Time billing. In FB I was able to setup &quot;self&quot; project - projects that I did for my company - like attending a sales meeting, etc. I could then add non-billable time to this project, &amp; have the opportunity to later transfer this as billable time to a resulting project with a new/existing client. There doesn&#039;t seem to be an intuitive way to do this in FB. This means at the moment I can only see billable time on timesheets - I&#039;d like an easy overview of all staff time on billable &amp; non-billable work - is this possible in FA? Overall, I&#039;ve been impressed with FA &amp; have not regretted the migration from FB. Indeed, the one time I called support they got back promptly and were able to talk me through how to properly reconcile my bank statements to make sure balances were in sync. Having UK support staff was really great, especially having support available during my office hours. ",2014-02-20 10:40:51
5,"A great service really easy to use and setup, the bank feeds are great. Client login to view invoices and make payment online may be good and possible the ability to used your own domain by creating a cname. ",2014-02-20 10:35:30
4,"FreeAgent is a really well thought out system which is very easy to understand for non accounting people like me. The automatic bank feed from Barclays is fantastic but there are a lot of problems with the Lloyds one through Yodlee. The system of Invoice templates is a bit basic and doesn&#039;t easily allow creation of your own or to save multiple templates. Purchase orders for stock is a surprising omission too. Bugs on a couple of the bank feeds have been hanging around a long time unfixed which is disappointing. Undoubtedly the best part of FreeAgent is the support staff who are nothing short of excellent. Short, if not instant response times even at weekends mean you are never waiting long for advice and all the team are experienced accountants. This is the best support team I have ever come across anywhere, WELL DONE! :-)",2014-02-20 10:32:10
5,"So simple to use. Makes managing my business a pleasure instead of a chore. Always looking for excuses to log in. At all times I have a good handle on my financial position. Support is excellent, with real personable individuals who go above and beyond. The people at FreeAgent are rockstars!",2014-02-20 10:24:58
5,"The only aspects of FA that I feel could be improved as the time tracking reporting. It would be good to see better summaries of which clients / projects we&#039;ve worked on over the last day / week / month / year etc... Possibly add a native OSx app for time tracking. I use Slips but if my machine crashes I loose the time I had tracked. You could do something clever with local storage and auto-saving... Other than that it&#039;s ACE! Thanks, Rich",2014-02-20 10:24:35
5,Moved to FreeAgent after using quickbooks desktop for several years and I am really impressed with how automated a lot of the services are. ,2014-02-20 10:23:38
5,"Free Agent is excellent, very easy to use. The software is intelligent - helping you to make allocations. Only thing which I found confusing was having to call all staff who submit expenses &#039;Users&#039;. Tim Fuller",2014-02-20 10:22:19
5,"Running your own business especially one you&#039;ve grown from the ground up demands you to be an fluent not only in your specialism but also in supporting functions such as financial administration. Money is often very tight as is time and the luxury of employing a good quality book keeper or finance director is not always practical and so good finance software is a must. Over the years we tried a good number of money apps but they&#039;ve all suffered from failings from being difficult to use and understands, lacking in flexibility, or geared to get you buying into the next level at often silly prices. FreeAgent is not one of those. It&#039;s marvellously simply to use with lots of nice little features that help tie all the little transactions together that would normally take a number of ledger entries. It&#039;s tolerant of mistakes and best of all has brilliant support when you need it. It&#039;s actually made handling finance enjoyable - something I thought I would never hear myself saying. We&#039;ve only been using FreeAgent for a few short weeks but its already changed the way we work for the better, Our business looks more professional and our admin workload has dropped away. FreeAgent is ace. ",2014-02-20 10:17:21
4,"In general, very good. Would be 5-stars if you could group contacts into one company and export invoice list better.",2014-02-20 10:12:38
3,"Twelve months ago I would have said very good, but the standard of telephone support has really deteriorated. I have felt mislead and poorly treated. The software is excellent but I no longer trust those working on it.",2014-02-20 10:06:49
5,"I couldn&#039;t run my business without FreeAgent. The service means I can do my book keeping, estimates, invoices, time tracking and keep an eye on my bank accounts all from one place. I&#039;ve been using FreeAgent for five years now, and I&#039;ve never had any complaints. If I&#039;ve ever had a problem, their support has been lightning fast to respond. Even with accounting difficulties! Recently I got an accountant and she can log in to my FreeAgent with her own account and easily calculate my taxes and everything else for me. I&#039;m not usually someone who bothers writing reviews, but FreeAgent is so great that I have to shout about it!",2014-02-20 10:03:19
5,"Very impressed with FreeAgent. As an IT contractor, it matches my accounting needs perfectly.",2014-02-20 10:01:48
5,"I absolutely love Freeagent. The software is amazing and the support 2nd to none. I would like to see an option of making Purchase orders, that can then link through to an invoice. Keep up the top work. ",2014-02-14 11:30:15
5,"Very helpful and easy to use. Also very easy to track due invoices, incomes, etc. Automatic integration with my bank so I don&#039;t have to keep manually uploading my bank statements.",2014-02-14 09:38:40
4,Freeagent has made managing accounts not only efficient but actually enjoyable. ,2014-02-14 09:31:49
5,The product is great. ,2014-02-14 06:46:43
4,"It takes a bit of effort to learn how to keep your account sup to date, but ones you understand the system it is straight forward. Being able to upload transactions direct from my bank is a real benefit (it&#039;s a shame you I can&#039;t upload my commercial credit card statement in the same way) and saves considerable time. However, to monitor cash in hand accurately you need to download the information regularly. Other good features are the automatic calculation of VAT, the ability to give my accountant access to my information and the ability to automatically enter regular expenses. ",2014-02-13 18:10:29
5,"I was really anxious when I set up my limited company about the accounts. But FreeAgent has made it so easy! I also use the mobileApp daily for my time sheets, mileage and expenses which makes it simple to keep everything up to date. ",2014-02-13 17:46:13
4,I have used three systems and have found Free agent to be the best and most relevant for my requirements. Good help desk facility.,2014-02-13 15:39:37
5,"I&#039;ve used Freeagent as a sole trader, a limited company and currently for a 6-partner limited liability partnership. It just makes life so much easier; multi-currency invoicing is a doddle, bank transactions and paypal transactions are automatically pulled into your accounts for reconciliation and explanation, expenses and billing are all well thought-out and easy to use, and I don&#039;t have to spend hours every week doing bookkeeping. For me, the most important thing about Freeagent is that it means that our management team always have access to the latest P/L and Balance sheeet. There are no surprises, no paperwork and we can concentrate on our business. ",2014-02-13 12:42:07
5,Great site with good support. Isnt the cheapest product about but well worth the extra cost,2014-02-13 12:20:05
5,I have an accountant but use the services of Freeagent to keep my accounts in order and to allow both myself and my accountant quick access to my business figures. Support is by far the best I have come across thus far... and I am an IT Director!!,2014-02-13 11:12:56
5,I manage accounts for 3 separate companies. Since starting using FreeAgent the workload for this has dramatically reduced. The simplicity and usability of the software is exceptional and I have absolutely no hesitation in recommending it. One feature request I have is that I would like to be able to upload Purchase Orders and generate Purchase orders in the system. there are ways I can work around it to some degree but having first class support would be very helpful,2014-02-13 10:58:22
